TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
1270714,7,2.579919,2.602561,2.584258,2.626922,2.675945,2.702508,2.010085,2.626580,2.010085,0.993375,32.000000,7.000000,0.000000,0.876521,0.840000,2.830877,7.000000,0.000000,0.884214,0.778689,21952.000000,6.779648,6902.284032,3.018131,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.892490,0.920000,2.671208,7.000000,0.000000,0.909146,0.887097,2.972538,7.000000,0.000000,0.918170,0.967742,2.492838,8.000000,1.000000,0.998757,0.800000,1.802234,7.000000,0.000000,0.892374,0.833333,3.174557,2023-01-09T23:06:21Z
1284801,1,2.579919,2.667351,2.584258,2.626922,2.675945,2.702508,2.010085,2.626580,2.010085,0.993222,32.000000,7.000000,0.000000,0.876521,0.840000,2.832979,7.000000,0.000000,0.906226,0.781250,22400.000000,6.913280,7054.490880,3.016518,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.892490,0.920000,2.673415,7.000000,0.000000,0.909146,0.887097,2.972263,7.000000,0.000000,0.918170,0.967742,2.496076,8.000000,1.000000,0.998757,0.800000,1.804178,7.000000,0.000000,0.892374,0.833333,3.172090,2023-01-09T23:06:35Z
1295885,2,2.579919,2.667351,2.715591,2.626922,2.675945,2.702508,2.010085,2.626580,2.010085,0.992905,32.000000,7.000000,0.000000,0.876521,0.840000,2.834001,7.000000,0.000000,0.906226,0.781250,22624.000000,6.980096,7130.594304,3.015737,7.000000,1.000000,0.730640,0.968992,2.943363,7.000000,0.000000,0.892490,0.920000,2.675587,7.000000,0.000000,0.909146,0.887097,2.971993,7.000000,0.000000,0.918170,0.967742,2.499268,8.000000,1.000000,0.998757,0.800000,1.806086,7.000000,0.000000,0.892374,0.833333,3.172090,2023-01-09T23:06:46Z
1306949,3,2.579919,2.667351,2.715591,2.636271,2.675945,2.702508,2.010085,2.626580,2.010085,0.992892,32.000000,7.000000,0.000000,0.876521,0.840000,2.834001,7.000000,0.000000,0.906226,0.781250,22848.000000,7.046912,7206.697728,3.014973,7.000000,1.000000,0.730640,0.968992,2.948433,7.000000,0.000000,0.895666,0.923077,2.679827,7.000000,0.000000,0.909146,0.887097,2.971728,7.000000,0.000000,0.918170,0.967742,2.499268,8.000000,1.000000,0.998757,0.800000,1.807960,7.000000,0.000000,0.892374,0.833333,3.169675,2023-01-09T23:06:57Z
1307965,4,2.579919,2.667351,2.715591,2.636271,2.574831,2.702508,2.010085,2.626580,2.010085,0.993030,32.000000,7.000000,0.000000,0.876521,0.840000,2.834001,7.000000,0.000000,0.906226,0.781250,22848.000000,7.046912,7206.697728,3.014973,7.000000,1.000000,0.730640,0.968992,2.948433,7.000000,0.000000,0.895666,0.923077,2.679827,7.000000,0.000000,0.874792,0.884615,2.971467,7.000000,0.000000,0.918170,0.967742,2.499268,8.000000,1.000000,0.998757,0.800000,1.807960,7.000000,0.000000,0.892374,0.833333,3.169675,2023-01-09T23:06:58Z
1308976,5,2.579919,2.667351,2.715591,2.636271,2.574831,2.638548,2.010085,2.626580,2.010085,0.993253,32.000000,7.000000,0.000000,0.876521,0.840000,2.834001,7.000000,0.000000,0.906226,0.781250,22848.000000,7.046912,7206.697728,3.014973,7.000000,1.000000,0.730640,0.968992,2.948433,7.000000,0.000000,0.895666,0.923077,2.679827,7.000000,0.000000,0.874792,0.884615,2.971467,7.000000,0.000000,0.896440,0.961538,2.502414,8.000000,1.000000,0.998757,0.800000,1.807960,7.000000,0.000000,0.892374,0.833333,3.169675,2023-01-09T23:06:59Z
1309989,6,2.579919,2.667351,2.715591,2.636271,2.574831,2.638548,2.008596,2.626580,2.008596,0.993222,32.000000,7.000000,0.000000,0.876521,0.840000,2.834001,7.000000,0.000000,0.906226,0.781250,22848.000000,7.046912,7206.697728,3.014973,7.000000,1.000000,0.730640,0.968992,2.948433,7.000000,0.000000,0.895666,0.923077,2.679827,7.000000,0.000000,0.874792,0.884615,2.971467,7.000000,0.000000,0.896440,0.961538,2.502414,8.000000,1.000000,0.998018,0.807692,1.809800,7.000000,0.000000,0.892374,0.833333,3.169675,2023-01-09T23:07:00Z
1314009,0,2.648514,2.667351,2.715591,2.636271,2.574831,2.638548,2.008596,2.626580,2.008596,0.993128,32.000000,7.000000,0.000000,0.899826,0.839695,2.835004,7.000000,0.000000,0.906226,0.781250,22848.000000,7.046912,7206.697728,3.014973,7.000000,1.000000,0.730640,0.968992,2.948433,7.000000,0.000000,0.895666,0.923077,2.679827,7.000000,0.000000,0.874792,0.884615,2.971467,7.000000,0.000000,0.896440,0.961538,2.502414,8.000000,1.000000,0.998018,0.807692,1.809800,7.000000,0.000000,0.892374,0.833333,3.167310,2023-01-09T23:07:04Z
1331126,7,2.648514,2.667351,2.715591,2.636271,2.574831,2.638548,2.008596,2.656718,2.008596,0.993063,32.000000,7.000000,0.000000,0.899826,0.839695,2.835004,7.000000,0.000000,0.906226,0.781250,23296.000000,7.180544,7358.904576,3.013492,7.000000,1.000000,0.730640,0.968992,2.958377,7.000000,0.000000,0.895666,0.923077,2.683935,7.000000,0.000000,0.874792,0.884615,2.970961,7.000000,0.000000,0.896440,0.961538,2.508575,8.000000,1.000000,0.998018,0.807692,1.813383,7.000000,0.000000,0.902613,0.833333,3.162727,2023-01-09T23:07:21Z
1345224,1,2.648514,2.779170,2.715591,2.636271,2.574831,2.638548,2.008596,2.656718,2.008596,0.992526,32.000000,7.000000,0.000000,0.899826,0.839695,2.836956,7.000000,1.000000,0.747746,0.783582,23520.000000,7.247360,7435.008000,3.012774,7.000000,1.000000,0.730640,0.968992,2.958377,7.000000,0.000000,0.895666,0.923077,2.685941,7.000000,0.000000,0.874792,0.884615,2.970714,7.000000,0.000000,0.896440,0.961538,2.511591,8.000000,1.000000,0.998018,0.807692,1.815127,7.000000,0.000000,0.902613,0.833333,3.160505,2023-01-09T23:07:35Z
1356299,2,2.648514,2.779170,2.684581,2.636271,2.574831,2.638548,2.008596,2.656718,2.008596,0.992641,32.000000,7.000000,0.000000,0.899826,0.839695,2.837906,7.000000,1.000000,0.747746,0.783582,23744.000000,7.314176,7495.276032,3.018435,7.000000,1.000000,0.722297,0.962963,2.968066,7.000000,0.000000,0.895666,0.923077,2.687916,7.000000,0.000000,0.874792,0.884615,2.970472,7.000000,0.000000,0.896440,0.961538,2.514566,8.000000,1.000000,0.998018,0.807692,1.816841,7.000000,0.000000,0.902613,0.833333,3.158327,2023-01-09T23:07:46Z
1357312,3,2.648514,2.779170,2.684581,2.643692,2.574831,2.638548,2.008596,2.656718,2.008596,0.992630,32.000000,7.000000,0.000000,0.899826,0.839695,2.837906,7.000000,1.000000,0.747746,0.783582,23744.000000,7.314176,7495.276032,3.018435,7.000000,1.000000,0.722297,0.962963,2.968066,7.000000,0.000000,0.898188,0.925926,2.689862,7.000000,0.000000,0.874792,0.884615,2.970472,7.000000,0.000000,0.896440,0.961538,2.514566,8.000000,1.000000,0.998018,0.807692,1.816841,7.000000,0.000000,0.902613,0.833333,3.158327,2023-01-09T23:07:47Z
1358321,4,2.648514,2.779170,2.684581,2.643692,2.658663,2.638548,2.008596,2.656718,2.008596,0.992590,32.000000,7.000000,0.000000,0.899826,0.839695,2.837906,7.000000,1.000000,0.747746,0.783582,23744.000000,7.314176,7495.276032,3.018435,7.000000,1.000000,0.722297,0.962963,2.968066,7.000000,0.000000,0.898188,0.925926,2.689862,7.000000,0.000000,0.903274,0.888889,2.970234,7.000000,0.000000,0.896440,0.961538,2.514566,8.000000,1.000000,0.998018,0.807692,1.816841,7.000000,0.000000,0.902613,0.833333,3.158327,2023-01-09T23:07:48Z
1359334,5,2.648514,2.779170,2.684581,2.643692,2.658663,2.668946,2.008596,2.656718,2.008596,0.992542,32.000000,7.000000,0.000000,0.899826,0.839695,2.837906,7.000000,1.000000,0.747746,0.783582,23744.000000,7.314176,7495.276032,3.018435,7.000000,1.000000,0.722297,0.962963,2.968066,7.000000,0.000000,0.898188,0.925926,2.689862,7.000000,0.000000,0.903274,0.888889,2.970234,7.000000,0.000000,0.906767,0.962963,2.517500,8.000000,1.000000,0.998018,0.807692,1.816841,7.000000,0.000000,0.902613,0.833333,3.158327,2023-01-09T23:07:49Z
1360339,6,2.648514,2.779170,2.684581,2.643692,2.658663,2.668946,2.006502,2.656718,2.006502,0.992496,32.000000,7.000000,0.000000,0.899826,0.839695,2.837906,7.000000,1.000000,0.747746,0.783582,23744.000000,7.314176,7495.276032,3.018435,7.000000,1.000000,0.722297,0.962963,2.968066,7.000000,0.000000,0.898188,0.925926,2.689862,7.000000,0.000000,0.903274,0.888889,2.970234,7.000000,0.000000,0.906767,0.962963,2.517500,8.000000,1.000000,0.996977,0.814815,1.818526,7.000000,0.000000,0.902613,0.833333,3.158327,2023-01-09T23:07:50Z
1374419,0,2.672961,2.779170,2.684581,2.643692,2.658663,2.668946,2.006502,2.656718,2.006502,0.992454,32.000000,7.000000,0.000000,0.908132,0.839416,2.839756,7.000000,1.000000,0.747746,0.783582,23968.000000,7.380992,7555.544064,3.024005,7.000000,1.000000,0.722297,0.962963,2.972819,7.000000,0.000000,0.898188,0.925926,2.691778,7.000000,0.000000,0.903274,0.888889,2.970000,7.000000,0.000000,0.906767,0.962963,2.520394,8.000000,1.000000,0.996977,0.814815,1.820181,7.000000,0.000000,0.902613,0.833333,3.156193,2023-01-09T23:08:04Z
1391552,7,2.672961,2.779170,2.684581,2.643692,2.658663,2.668946,2.006502,2.626558,2.006502,0.992485,32.000000,7.000000,0.000000,0.908132,0.839416,2.840657,7.000000,1.000000,0.747746,0.783582,24192.000000,7.447808,7615.812096,3.029487,7.000000,1.000000,0.722297,0.962963,2.982145,7.000000,0.000000,0.898188,0.925926,2.695524,7.000000,0.000000,0.903274,0.888889,2.969545,7.000000,0.000000,0.906767,0.962963,2.526066,8.000000,1.000000,0.996977,0.814815,1.823409,7.000000,0.000000,0.892366,0.833333,3.152049,2023-01-09T23:08:22Z
1406642,2,2.672961,2.779170,2.672638,2.643692,2.658663,2.668946,2.006502,2.626558,2.006502,0.992514,32.000000,7.000000,0.000000,0.908132,0.839416,2.842412,7.000000,1.000000,0.747746,0.783582,24416.000000,7.514624,7676.080128,3.034882,7.000000,0.000000,0.908022,0.964286,2.991241,7.000000,0.000000,0.898188,0.925926,2.697356,7.000000,0.000000,0.903274,0.888889,2.969323,7.000000,0.000000,0.906767,0.962963,2.526066,8.000000,1.000000,0.996977,0.814815,1.824983,7.000000,0.000000,0.892366,0.833333,3.150037,2023-01-09T23:08:37Z
1408668,4,2.672961,2.779170,2.672638,2.643692,2.655351,2.668946,2.006502,2.626558,2.006502,0.992520,32.000000,7.000000,0.000000,0.908132,0.839416,2.842412,7.000000,1.000000,0.747746,0.783582,24416.000000,7.514624,7676.080128,3.034882,7.000000,0.000000,0.908022,0.964286,2.991241,7.000000,0.000000,0.898188,0.925926,2.697356,7.000000,0.000000,0.902149,0.892857,2.969105,7.000000,0.000000,0.906767,0.962963,2.526066,8.000000,1.000000,0.996977,0.814815,1.824983,7.000000,0.000000,0.892366,0.833333,3.150037,2023-01-09T23:08:39Z
1410678,6,2.672961,2.779170,2.672638,2.643692,2.655351,2.668946,2.004484,2.626558,2.004484,0.992475,32.000000,7.000000,0.000000,0.908132,0.839416,2.842412,7.000000,1.000000,0.747746,0.783582,24416.000000,7.514624,7676.080128,3.034882,7.000000,0.000000,0.908022,0.964286,2.991241,7.000000,0.000000,0.898188,0.925926,2.697356,7.000000,0.000000,0.902149,0.892857,2.969105,7.000000,0.000000,0.906767,0.962963,2.528845,8.000000,1.000000,0.995974,0.821429,1.826531,7.000000,0.000000,0.892366,0.833333,3.150037,2023-01-09T23:08:41Z
1415702,1,2.672961,2.081684,2.672638,2.643692,2.655351,2.668946,2.004484,2.626558,2.004484,0.988768,32.000000,7.000000,0.000000,0.908132,0.839416,2.843268,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.908022,0.964286,2.991241,7.000000,0.000000,0.898188,0.925926,2.697356,7.000000,0.000000,0.902149,0.892857,2.969105,7.000000,0.000000,0.906767,0.962963,2.528845,8.000000,1.000000,0.995974,0.821429,1.826531,7.000000,0.000000,0.892366,0.833333,3.148063,2023-01-09T23:08:46Z
1419735,5,2.672961,2.081684,2.672638,2.643692,2.655351,2.692306,2.004484,2.626558,2.004484,0.988634,32.000000,7.000000,0.000000,0.908132,0.839416,2.843268,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.908022,0.964286,2.990869,7.000000,0.000000,0.898188,0.925926,2.697356,7.000000,0.000000,0.902149,0.892857,2.969105,7.000000,0.000000,0.914704,0.957447,2.531588,8.000000,1.000000,0.995974,0.821429,1.826531,7.000000,0.000000,0.892366,0.833333,3.148063,2023-01-09T23:08:50Z
1424769,0,2.580842,2.081684,2.672638,2.643692,2.655351,2.692306,2.004484,2.626558,2.004484,0.988987,32.000000,7.000000,0.000000,0.876834,0.845070,2.844109,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.908022,0.964286,2.990869,7.000000,0.000000,0.898188,0.925926,2.697356,7.000000,0.000000,0.902149,0.892857,2.969105,7.000000,0.000000,0.914704,0.957447,2.531588,8.000000,1.000000,0.995974,0.821429,1.828053,7.000000,0.000000,0.892366,0.833333,3.146127,2023-01-09T23:08:55Z
1427783,3,2.580842,2.081684,2.672638,2.663766,2.655351,2.692306,2.004484,2.626558,2.004484,0.988885,32.000000,7.000000,0.000000,0.876834,0.845070,2.844109,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.908022,0.964286,2.990504,7.000000,0.000000,0.905008,0.915493,2.699160,7.000000,0.000000,0.902149,0.892857,2.969105,7.000000,0.000000,0.914704,0.957447,2.531588,8.000000,1.000000,0.995974,0.821429,1.828053,7.000000,0.000000,0.892366,0.833333,3.146127,2023-01-09T23:08:58Z
1441898,7,2.580842,2.081684,2.672638,2.663766,2.655351,2.692306,2.004484,2.687129,2.004484,0.988583,32.000000,7.000000,0.000000,0.876834,0.845070,2.844936,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.908022,0.964286,2.990504,7.000000,0.000000,0.905008,0.915493,2.700939,7.000000,0.000000,0.902149,0.892857,2.968679,7.000000,0.000000,0.914704,0.957447,2.536965,8.000000,1.000000,0.995974,0.821429,1.831025,7.000000,0.000000,0.912945,0.839161,3.142362,2023-01-09T23:09:12Z
1461029,6,2.580842,2.081684,2.672638,2.663766,2.655351,2.692306,2.139672,2.687129,2.081684,0.991032,32.000000,7.000000,0.000000,0.876834,0.845070,2.846549,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.908022,0.964286,2.989789,7.000000,0.000000,0.905008,0.915493,2.702692,7.000000,0.000000,0.902149,0.892857,2.968472,7.000000,0.000000,0.914704,0.957447,2.539602,7.000000,1.000000,0.575687,0.827586,1.833902,7.000000,0.000000,0.912945,0.839161,3.140532,2023-01-09T23:09:31Z
1467064,2,2.580842,2.081684,2.554844,2.663766,2.655351,2.692306,2.139672,2.687129,2.081684,0.991385,32.000000,7.000000,0.000000,0.876834,0.845070,2.847336,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.868002,0.958904,2.989440,7.000000,0.000000,0.905008,0.915493,2.702692,7.000000,0.000000,0.902149,0.892857,2.968472,7.000000,0.000000,0.914704,0.957447,2.539602,7.000000,1.000000,0.575687,0.827586,1.833902,7.000000,0.000000,0.912945,0.839161,3.138735,2023-01-09T23:09:37Z
1475107,0,2.620871,2.081684,2.554844,2.663766,2.655351,2.692306,2.139672,2.687129,2.081684,0.991276,32.000000,7.000000,0.000000,0.890434,0.850340,2.848111,7.000000,1.000000,0.560085,0.780142,24640.000000,7.581440,7736.348160,3.040194,7.000000,0.000000,0.868002,0.958904,2.989440,7.000000,0.000000,0.905008,0.915493,2.704419,7.000000,0.000000,0.902149,0.892857,2.968472,7.000000,0.000000,0.914704,0.957447,2.542204,7.000000,1.000000,0.575687,0.827586,1.833902,7.000000,0.000000,0.912945,0.839161,3.138735,2023-01-09T23:09:45Z
1480125,5,2.620871,2.081684,2.554844,2.663766,2.655351,2.623875,2.139672,2.687129,2.081684,0.991620,32.000000,7.000000,0.000000,0.890434,0.850340,2.848111,7.000000,1.000000,0.560085,0.780142,24864.000000,7.648256,7796.616192,3.045424,7.000000,0.000000,0.868002,0.958904,2.989096,7.000000,0.000000,0.905008,0.915493,2.706122,7.000000,0.000000,0.902149,0.892857,2.968472,7.000000,0.000000,0.891455,0.952381,2.544773,7.000000,1.000000,0.575687,0.827586,1.833902,7.000000,0.000000,0.912945,0.839161,3.138735,2023-01-09T23:09:50Z
1488169,3,2.620871,2.081684,2.554844,2.615440,2.655351,2.623875,2.139672,2.687129,2.081684,0.991845,32.000000,7.000000,0.000000,0.890434,0.850340,2.848873,7.000000,1.000000,0.560085,0.780142,24864.000000,7.648256,7796.616192,3.045424,7.000000,0.000000,0.868002,0.958904,2.989096,7.000000,0.000000,0.888589,0.912162,2.707801,7.000000,0.000000,0.902149,0.892857,2.968472,7.000000,0.000000,0.891455,0.952381,2.544773,7.000000,1.000000,0.575687,0.827586,1.841946,7.000000,0.000000,0.912945,0.839161,3.136970,2023-01-09T23:09:58Z
1499240,4,2.620871,2.081684,2.554844,2.615440,2.583787,2.623875,2.139672,2.687129,2.081684,0.992147,32.000000,7.000000,0.000000,0.890434,0.850340,2.849622,7.000000,1.000000,0.560085,0.780142,24864.000000,7.648256,7796.616192,3.045424,7.000000,0.000000,0.868002,0.958904,2.989096,7.000000,0.000000,0.888589,0.912162,2.709456,7.000000,0.000000,0.877835,0.872483,2.968066,7.000000,0.000000,0.891455,0.952381,2.544773,7.000000,1.000000,0.575687,0.827586,1.841946,7.000000,0.000000,0.912945,0.839161,3.135237,2023-01-09T23:10:09Z
1502270,7,2.620871,2.081684,2.554844,2.615440,2.583787,2.623875,2.139672,2.544628,2.081684,0.992819,32.000000,7.000000,0.000000,0.890434,0.850340,2.849622,7.000000,1.000000,0.560085,0.780142,24864.000000,7.648256,7796.616192,3.045424,7.000000,0.000000,0.868002,0.958904,2.989096,7.000000,0.000000,0.888589,0.912162,2.709456,7.000000,0.000000,0.877835,0.872483,2.968066,7.000000,0.000000,0.891455,0.952381,2.547310,7.000000,1.000000,0.575687,0.827586,1.849922,7.000000,0.000000,0.864531,0.838926,3.133535,2023-01-09T23:10:12Z
1525420,0,2.638616,2.081684,2.554844,2.615440,2.583787,2.623875,2.139672,2.544628,2.081684,0.992718,32.000000,7.000000,0.000000,0.896463,0.855263,2.851802,7.000000,1.000000,0.560085,0.780142,25088.000000,7.715072,7856.884224,3.050573,7.000000,0.000000,0.868002,0.958904,2.988423,7.000000,0.000000,0.888589,0.912162,2.712698,7.000000,0.000000,0.877835,0.872483,2.967674,7.000000,0.000000,0.891455,0.952381,2.552287,7.000000,1.000000,0.575687,0.827586,1.857829,7.000000,0.000000,0.864531,0.838926,3.131862,2023-01-09T23:10:35Z
1537512,2,2.638616,2.081684,2.520454,2.615440,2.583787,2.623875,2.139672,2.544628,2.081684,0.992786,32.000000,7.000000,0.000000,0.896463,0.855263,2.852506,7.000000,1.000000,0.560085,0.780142,25088.000000,7.715072,7856.884224,3.050573,7.000000,0.000000,0.856318,0.947712,2.987769,7.000000,0.000000,0.888589,0.912162,2.714286,7.000000,0.000000,0.877835,0.872483,2.967483,7.000000,0.000000,0.891455,0.952381,2.554729,7.000000,1.000000,0.575687,0.827586,1.865671,7.000000,0.000000,0.864531,0.838926,3.130219,2023-01-09T23:10:48Z
1538525,3,2.638616,2.081684,2.520454,2.565774,2.583787,2.623875,2.139672,2.544628,2.081684,0.993003,32.000000,7.000000,0.000000,0.896463,0.855263,2.852506,7.000000,1.000000,0.560085,0.780142,25088.000000,7.715072,7856.884224,3.050573,7.000000,0.000000,0.856318,0.947712,2.987769,7.000000,0.000000,0.871715,0.915033,2.715851,7.000000,0.000000,0.877835,0.872483,2.967483,7.000000,0.000000,0.891455,0.952381,2.554729,7.000000,1.000000,0.575687,0.827586,1.865671,7.000000,0.000000,0.864531,0.838926,3.130219,2023-01-09T23:10:49Z
1540554,5,2.638616,2.081684,2.520454,2.565774,2.583787,2.644738,2.139672,2.544628,2.081684,0.992873,32.000000,7.000000,0.000000,0.896463,0.855263,2.852506,7.000000,1.000000,0.560085,0.780142,25088.000000,7.715072,7856.884224,3.050573,7.000000,0.000000,0.856318,0.947712,2.987769,7.000000,0.000000,0.871715,0.915033,2.715851,7.000000,0.000000,0.877835,0.872483,2.967294,7.000000,0.000000,0.898543,0.947712,2.557141,7.000000,1.000000,0.575687,0.827586,1.865671,7.000000,0.000000,0.864531,0.838926,3.130219,2023-01-09T23:10:51Z
1541573,6,2.638616,2.081684,2.520454,2.565774,2.583787,2.644738,2.523045,2.544628,2.081684,0.995504,32.000000,7.000000,0.000000,0.896463,0.855263,2.852506,7.000000,1.000000,0.560085,0.780142,25088.000000,7.715072,7856.884224,3.050573,7.000000,0.000000,0.856318,0.947712,2.987769,7.000000,0.000000,0.871715,0.915033,2.715851,7.000000,0.000000,0.877835,0.872483,2.967294,7.000000,0.000000,0.898543,0.947712,2.557141,7.000000,0.000000,0.857198,0.816993,1.873446,7.000000,0.000000,0.864531,0.838926,3.130219,2023-01-09T23:10:52Z
1549618,4,2.638616,2.081684,2.520454,2.565774,2.631456,2.644738,2.523045,2.544628,2.081684,0.995355,32.000000,7.000000,0.000000,0.896463,0.855263,2.853200,7.000000,1.000000,0.560085,0.780142,25088.000000,7.715072,7856.884224,3.050573,7.000000,0.000000,0.856318,0.947712,2.987450,7.000000,0.000000,0.871715,0.915033,2.717396,7.000000,0.000000,0.894030,0.876623,2.967109,7.000000,0.000000,0.898543,0.947712,2.557141,7.000000,0.000000,0.857198,0.816993,1.873446,7.000000,0.000000,0.864531,0.838926,3.130219,2023-01-09T23:11:00Z
1575807,0,2.623738,2.081684,2.520454,2.565774,2.631456,2.644738,2.523045,2.544628,2.081684,0.995414,32.000000,7.000000,0.000000,0.891408,0.859873,2.855218,7.000000,1.000000,0.560085,0.780142,25312.000000,7.781888,7917.152256,3.055644,7.000000,0.000000,0.856318,0.947712,2.986824,7.000000,0.000000,0.871715,0.915033,2.720423,7.000000,0.000000,0.894030,0.876623,2.966926,7.000000,0.000000,0.898543,0.947712,2.564200,7.000000,0.000000,0.857198,0.816993,1.890204,7.000000,0.000000,0.864531,0.838926,3.127017,2023-01-09T23:11:26Z
1582863,7,2.623738,2.081684,2.520454,2.565774,2.631456,2.644738,2.523045,2.624630,2.081684,0.995255,32.000000,7.000000,0.000000,0.891408,0.859873,2.855218,7.000000,1.000000,0.560085,0.780142,25312.000000,7.781888,7917.152256,3.055644,7.000000,0.000000,0.856318,0.947712,2.986518,7.000000,0.000000,0.871715,0.915033,2.720423,7.000000,0.000000,0.894030,0.876623,2.966746,7.000000,0.000000,0.898543,0.947712,2.566496,7.000000,0.000000,0.857198,0.816993,1.895674,7.000000,0.000000,0.891711,0.828025,3.125457,2023-01-09T23:11:33Z
1587906,2,2.623738,2.081684,2.487147,2.565774,2.631456,2.644738,2.523045,2.624630,2.081684,0.995212,32.000000,7.000000,0.000000,0.891408,0.859873,2.855871,7.000000,1.000000,0.560085,0.780142,25536.000000,7.848704,7977.420288,3.060639,7.000000,0.000000,0.845002,0.949367,2.986216,7.000000,0.000000,0.871715,0.915033,2.720423,7.000000,0.000000,0.894030,0.876623,2.966746,7.000000,0.000000,0.898543,0.947712,2.566496,7.000000,0.000000,0.857198,0.816993,1.895674,7.000000,0.000000,0.891711,0.828025,3.125457,2023-01-09T23:11:38Z
1590934,5,2.623738,2.081684,2.487147,2.565774,2.631456,2.641961,2.523045,2.624630,2.081684,0.995224,32.000000,7.000000,0.000000,0.891408,0.859873,2.855871,7.000000,1.000000,0.560085,0.780142,25536.000000,7.848704,7977.420288,3.060639,7.000000,0.000000,0.845002,0.949367,2.986216,7.000000,0.000000,0.871715,0.915033,2.721906,7.000000,0.000000,0.894030,0.876623,2.966569,7.000000,0.000000,0.897599,0.949367,2.568764,7.000000,0.000000,0.857198,0.816993,1.895674,7.000000,0.000000,0.891711,0.828025,3.125457,2023-01-09T23:11:41Z
1591937,6,2.623738,2.081684,2.487147,2.565774,2.631456,2.641961,2.475599,2.624630,2.081684,0.995164,32.000000,7.000000,0.000000,0.891408,0.859873,2.855871,7.000000,1.000000,0.560085,0.780142,25536.000000,7.848704,7977.420288,3.060639,7.000000,0.000000,0.845002,0.949367,2.986216,7.000000,0.000000,0.871715,0.915033,2.721906,7.000000,0.000000,0.894030,0.876623,2.966569,7.000000,0.000000,0.897599,0.949367,2.568764,7.000000,0.000000,0.841078,0.822785,1.901088,7.000000,0.000000,0.891711,0.828025,3.125457,2023-01-09T23:11:42Z
1596973,1,2.623738,2.563074,2.487147,2.565774,2.631456,2.641961,2.475599,2.624630,2.475599,0.999430,32.000000,7.000000,0.000000,0.891408,0.859873,2.856514,7.000000,0.000000,0.870798,0.723270,25760.000000,7.915520,8037.688320,3.065558,7.000000,0.000000,0.845002,0.949367,2.986216,7.000000,0.000000,0.871715,0.915033,2.721906,7.000000,0.000000,0.894030,0.876623,2.966569,7.000000,0.000000,0.897599,0.949367,2.568764,7.000000,0.000000,0.841078,0.822785,1.901088,7.000000,0.000000,0.891711,0.828025,3.123923,2023-01-09T23:11:47Z
1609087,3,2.623738,2.563074,2.487147,2.690489,2.631456,2.641961,2.475599,2.624630,2.475599,0.999234,32.000000,7.000000,0.000000,0.891408,0.859873,2.857148,7.000000,0.000000,0.870798,0.723270,25984.000000,7.982336,8113.791744,3.064412,7.000000,0.000000,0.845002,0.949367,2.985624,7.000000,0.000000,0.914087,0.906250,2.723369,7.000000,0.000000,0.894030,0.876623,2.966394,7.000000,0.000000,0.897599,0.949367,2.571005,7.000000,0.000000,0.841078,0.822785,1.906446,7.000000,0.000000,0.891711,0.828025,3.122415,2023-01-09T23:11:59Z
1610102,4,2.623738,2.563074,2.487147,2.690489,2.579644,2.641961,2.475599,2.624630,2.475599,0.999262,32.000000,7.000000,0.000000,0.891408,0.859873,2.857148,7.000000,0.000000,0.870798,0.723270,25984.000000,7.982336,8113.791744,3.064412,7.000000,0.000000,0.845002,0.949367,2.985624,7.000000,0.000000,0.914087,0.906250,2.723369,7.000000,0.000000,0.876427,0.875000,2.966222,7.000000,0.000000,0.897599,0.949367,2.571005,7.000000,0.000000,0.841078,0.822785,1.906446,7.000000,0.000000,0.891711,0.828025,3.122415,2023-01-09T23:12:00Z
